Entity,Code,Date,Total confirmed cases (cases),Daily new confirmed cases (cases)
Senegal,SEN,"Mar 26, 2020",99,13
Senegal,SEN,"Mar 27, 2020",105,6
Senegal,SEN,"Mar 28, 2020",119,14
Senegal,SEN,"Mar 29, 2020",130,11
Senegal,SEN,"Mar 30, 2020",142,12
Senegal,SEN,"Mar 31, 2020",162,20
Senegal,SEN,"Apr 1, 2020",175,13
Senegal,SEN,"Apr 2, 2020",190,15
Senegal,SEN,"Apr 3, 2020",195,5
Senegal,SEN,"Apr 4, 2020",207,12
Senegal,SEN,"Apr 5, 2020",219,12
Senegal,SEN,"Apr 6, 2020",222,3
Senegal,SEN,"Apr 7, 2020",226,4
Senegal,SEN,"Apr 8, 2020",237,11
Senegal,SEN,"Apr 9, 2020",244,7
Senegal,SEN,"Apr 10, 2020",250,6
Senegal,SEN,"Apr 11, 2020",265,15
Senegal,SEN,"Apr 12, 2020",278,13
Senegal,SEN,"Apr 13, 2020",280,2
Senegal,SEN,"Apr 14, 2020",291,11
Senegal,SEN,"Apr 15, 2020",299,8
Senegal,SEN,"Apr 16, 2020",314,15
Serbia,SRB,"Mar 7, 2020",1,1
Serbia,SRB,"Mar 11, 2020",5,4
Serbia,SRB,"Mar 12, 2020",18,13
Serbia,SRB,"Mar 13, 2020",24,6
Serbia,SRB,"Mar 14, 2020",41,17
Serbia,SRB,"Mar 15, 2020",46,5
Serbia,SRB,"Mar 16, 2020",55,9
Serbia,SRB,"Mar 17, 2020",57,2
Serbia,SRB,"Mar 18, 2020",72,15
Serbia,SRB,"Mar 19, 2020",94,22
Serbia,SRB,"Mar 20, 2020",126,32
Serbia,SRB,"Mar 21, 2020",135,9
Serbia,SRB,"Mar 22, 2020",149,14
Serbia,SRB,"Mar 23, 2020",188,39
Serbia,SRB,"Mar 24, 2020",222,34
Serbia,SRB,"Mar 25, 2020",249,27
Serbia,SRB,"Mar 26, 2020",303,54
Serbia,SRB,"Mar 27, 2020",384,81
Serbia,SRB,"Mar 28, 2020",457,73
Serbia,SRB,"Mar 29, 2020",659,202
Serbia,SRB,"Mar 30, 2020",741,82
Serbia,SRB,"Mar 31, 2020",741,0
Serbia,SRB,"Apr 1, 2020",900,159
Serbia,SRB,"Apr 2, 2020",1060,160
Serbia,SRB,"Apr 3, 2020",1171,111
Serbia,SRB,"Apr 4, 2020",1476,305
Serbia,SRB,"Apr 5, 2020",1624,148
Serbia,SRB,"Apr 6, 2020",1908,284
Serbia,SRB,"Apr 7, 2020",2200,292
Serbia,SRB,"Apr 8, 2020",2447,247
Serbia,SRB,"Apr 9, 2020",2666,219
Serbia,SRB,"Apr 10, 2020",2867,201
Serbia,SRB,"Apr 11, 2020",3105,238
Serbia,SRB,"Apr 12, 2020",3380,275
Serbia,SRB,"Apr 13, 2020",3630,250
Serbia,SRB,"Apr 14, 2020",3630,0
Serbia,SRB,"Apr 15, 2020",4054,424
Serbia,SRB,"Apr 16, 2020",4873,819
Seychelles,SYC,"Mar 15, 2020",2,2
Seychelles,SYC,"Mar 16, 2020",3,1
Seychelles,SYC,"Mar 17, 2020",4,1
Seychelles,SYC,"Mar 18, 2020",4,0
Seychelles,SYC,"Mar 19, 2020",6,2
Seychelles,SYC,"Mar 20, 2020",6,0
Seychelles,SYC,"Mar 21, 2020",7,1
Seychelles,SYC,"Mar 22, 2020",7,0
Seychelles,SYC,"Mar 23, 2020",7,0
Seychelles,SYC,"Mar 24, 2020",7,0
Seychelles,SYC,"Mar 25, 2020",7,0
Seychelles,SYC,"Mar 26, 2020",7,0
Seychelles,SYC,"Mar 27, 2020",7,0
Seychelles,SYC,"Mar 28, 2020",7,0
Seychelles,SYC,"Mar 29, 2020",7,0
Seychelles,SYC,"Mar 30, 2020",8,1
Seychelles,SYC,"Mar 31, 2020",10,2
Seychelles,SYC,"Apr 1, 2020",10,0
Seychelles,SYC,"Apr 2, 2020",10,0
Seychelles,SYC,"Apr 3, 2020",10,0
Seychelles,SYC,"Apr 4, 2020",10,0
Seychelles,SYC,"Apr 5, 2020",10,0
Seychelles,SYC,"Apr 6, 2020",10,0
Seychelles,SYC,"Apr 7, 2020",10,0
Seychelles,SYC,"Apr 8, 2020",10,0
Seychelles,SYC,"Apr 9, 2020",10,0
Seychelles,SYC,"Apr 10, 2020",10,0
Seychelles,SYC,"Apr 11, 2020",10,0
Seychelles,SYC,"Apr 12, 2020",10,0
Seychelles,SYC,"Apr 13, 2020",10,0
Seychelles,SYC,"Apr 14, 2020",10,0
Seychelles,SYC,"Apr 15, 2020",11,1
Seychelles,SYC,"Apr 16, 2020",11,0
Sierra Leone,SLE,"Apr 1, 2020",1,1
Sierra Leone,SLE,"Apr 2, 2020",1,0
Sierra Leone,SLE,"Apr 3, 2020",2,1
Sierra Leone,SLE,"Apr 4, 2020",2,0
Sierra Leone,SLE,"Apr 5, 2020",4,2
Sierra Leone,SLE,"Apr 6, 2020",6,2
Sierra Leone,SLE,"Apr 7, 2020",6,0
Sierra Leone,SLE,"Apr 8, 2020",6,0
Sierra Leone,SLE,"Apr 9, 2020",7,1
Sierra Leone,SLE,"Apr 10, 2020",7,0
Sierra Leone,SLE,"Apr 11, 2020",8,1
Sierra Leone,SLE,"Apr 12, 2020",10,2
Sierra Leone,SLE,"Apr 13, 2020",10,0
Sierra Leone,SLE,"Apr 14, 2020",11,1
Sierra Leone,SLE,"Apr 15, 2020",11,0
Sierra Leone,SLE,"Apr 16, 2020",13,2
Singapore,SGP,"Dec 31, 2019",0,0
Singapore,SGP,"Jan 1, 2020",0,0
Singapore,SGP,"Jan 2, 2020",0,0
Singapore,SGP,"Jan 3, 2020",0,0
Singapore,SGP,"Jan 4, 2020",0,0
Singapore,SGP,"Jan 5, 2020",0,0
Singapore,SGP,"Jan 6, 2020",0,0
Singapore,SGP,"Jan 7, 2020",0,0
Singapore,SGP,"Jan 8, 2020",0,0
Singapore,SGP,"Jan 9, 2020",0,0
Singapore,SGP,"Jan 10, 2020",0,0
Singapore,SGP,"Jan 11, 2020",0,0
Singapore,SGP,"Jan 12, 2020",0,0
Singapore,SGP,"Jan 13, 2020",0,0
Singapore,SGP,"Jan 14, 2020",0,0
Singapore,SGP,"Jan 15, 2020",0,0
Singapore,SGP,"Jan 16, 2020",0,0
Singapore,SGP,"Jan 17, 2020",0,0
Singapore,SGP,"Jan 18, 2020",0,0
Singapore,SGP,"Jan 19, 2020",0,0
Singapore,SGP,"Jan 20, 2020",0,0
Singapore,SGP,"Jan 21, 2020",0,0
Singapore,SGP,"Jan 22, 2020",0,0
Singapore,SGP,"Jan 23, 2020",0,0
Singapore,SGP,"Jan 24, 2020",3,3
Singapore,SGP,"Jan 25, 2020",3,0
Singapore,SGP,"Jan 26, 2020",4,1
Singapore,SGP,"Jan 27, 2020",4,0
Singapore,SGP,"Jan 28, 2020",5,1
Singapore,SGP,"Jan 29, 2020",7,2
Singapore,SGP,"Jan 30, 2020",10,3
Singapore,SGP,"Jan 31, 2020",13,3
Singapore,SGP,"Feb 1, 2020",16,3
Singapore,SGP,"Feb 2, 2020",18,2
Singapore,SGP,"Feb 3, 2020",18,0
Singapore,SGP,"Feb 4, 2020",18,0
Singapore,SGP,"Feb 5, 2020",24,6
Singapore,SGP,"Feb 6, 2020",28,4
Singapore,SGP,"Feb 7, 2020",30,2
Singapore,SGP,"Feb 8, 2020",33,3
Singapore,SGP,"Feb 9, 2020",40,7
Singapore,SGP,"Feb 10, 2020",43,3
Singapore,SGP,"Feb 11, 2020",45,2
Singapore,SGP,"Feb 12, 2020",47,2
Singapore,SGP,"Feb 13, 2020",50,3
Singapore,SGP,"Feb 14, 2020",58,8
Singapore,SGP,"Feb 15, 2020",67,9
Singapore,SGP,"Feb 16, 2020",72,5
Singapore,SGP,"Feb 17, 2020",75,3
Singapore,SGP,"Feb 18, 2020",77,2
Singapore,SGP,"Feb 19, 2020",81,4
Singapore,SGP,"Feb 20, 2020",84,3
Singapore,SGP,"Feb 21, 2020",85,1
Singapore,SGP,"Feb 22, 2020",86,1
Singapore,SGP,"Feb 23, 2020",89,3
Singapore,SGP,"Feb 24, 2020",89,0
Singapore,SGP,"Feb 25, 2020",90,1
Singapore,SGP,"Feb 26, 2020",91,1
Singapore,SGP,"Feb 27, 2020",93,2
Singapore,SGP,"Feb 28, 2020",96,3
Singapore,SGP,"Feb 29, 2020",98,2
Singapore,SGP,"Mar 1, 2020",102,4
Singapore,SGP,"Mar 2, 2020",106,4
Singapore,SGP,"Mar 3, 2020",108,2
Singapore,SGP,"Mar 4, 2020",110,2
Singapore,SGP,"Mar 5, 2020",112,2
Singapore,SGP,"Mar 6, 2020",117,5
Singapore,SGP,"Mar 7, 2020",130,13
Singapore,SGP,"Mar 8, 2020",138,8
Singapore,SGP,"Mar 9, 2020",150,12
Singapore,SGP,"Mar 10, 2020",160,10
Singapore,SGP,"Mar 11, 2020",166,6
Singapore,SGP,"Mar 12, 2020",178,12
Singapore,SGP,"Mar 13, 2020",187,9
Singapore,SGP,"Mar 14, 2020",200,13
Singapore,SGP,"Mar 15, 2020",214,14
Singapore,SGP,"Mar 16, 2020",226,12
Singapore,SGP,"Mar 17, 2020",243,17
Singapore,SGP,"Mar 18, 2020",266,23
Singapore,SGP,"Mar 19, 2020",313,47
Singapore,SGP,"Mar 20, 2020",345,32
Singapore,SGP,"Mar 21, 2020",385,40
Singapore,SGP,"Mar 22, 2020",432,47
Singapore,SGP,"Mar 23, 2020",455,23
Singapore,SGP,"Mar 24, 2020",509,54
Singapore,SGP,"Mar 25, 2020",558,49
Singapore,SGP,"Mar 26, 2020",568,10
Singapore,SGP,"Mar 27, 2020",594,26
Singapore,SGP,"Mar 28, 2020",732,138
Singapore,SGP,"Mar 29, 2020",803,71
Singapore,SGP,"Mar 30, 2020",844,41
Singapore,SGP,"Mar 31, 2020",844,0
Singapore,SGP,"Apr 1, 2020",879,35
Singapore,SGP,"Apr 2, 2020",1000,121
Singapore,SGP,"Apr 3, 2020",1049,49
Singapore,SGP,"Apr 4, 2020",1114,65
Singapore,SGP,"Apr 5, 2020",1189,75
Singapore,SGP,"Apr 6, 2020",1309,120
Singapore,SGP,"Apr 7, 2020",1375,66
Singapore,SGP,"Apr 8, 2020",1481,106
Singapore,SGP,"Apr 9, 2020",1623,142
Singapore,SGP,"Apr 10, 2020",1909,286
Singapore,SGP,"Apr 11, 2020",1909,0
Singapore,SGP,"Apr 12, 2020",2299,390
Singapore,SGP,"Apr 13, 2020",2532,233
Singapore,SGP,"Apr 14, 2020",2918,386
Singapore,SGP,"Apr 15, 2020",3252,334
Singapore,SGP,"Apr 16, 2020",3699,447
Sint Maarten (Dutch part),SXM,"Mar 3, 2020",1,1
Sint Maarten (Dutch part),SXM,"Mar 26, 2020",2,1
Sint Maarten (Dutch part),SXM,"Mar 27, 2020",2,0
Sint Maarten (Dutch part),SXM,"Mar 28, 2020",3,1
Sint Maarten (Dutch part),SXM,"Mar 29, 2020",3,0
Sint Maarten (Dutch part),SXM,"Mar 30, 2020",3,0
Sint Maarten (Dutch part),SXM,"Apr 1, 2020",6,3
Sint Maarten (Dutch part),SXM,"Apr 2, 2020",16,10
Sint Maarten (Dutch part),SXM,"Apr 3, 2020",23,7
Sint Maarten (Dutch part),SXM,"Apr 4, 2020",23,0
Sint Maarten (Dutch part),SXM,"Apr 5, 2020",23,0
Sint Maarten (Dutch part),SXM,"Apr 6, 2020",25,2
Sint Maarten (Dutch part),SXM,"Apr 7, 2020",25,0
Sint Maarten (Dutch part),SXM,"Apr 8, 2020",40,15
Sint Maarten (Dutch part),SXM,"Apr 9, 2020",40,0
Sint Maarten (Dutch part),SXM,"Apr 10, 2020",50,10
Sint Maarten (Dutch part),SXM,"Apr 11, 2020",50,0
Sint Maarten (Dutch part),SXM,"Apr 12, 2020",50,0
Sint Maarten (Dutch part),SXM,"Apr 13, 2020",50,0
Sint Maarten (Dutch part),SXM,"Apr 14, 2020",52,2
Sint Maarten (Dutch part),SXM,"Apr 15, 2020",52,0
Sint Maarten (Dutch part),SXM,"Apr 16, 2020",57,5
Slovakia,SVK,"Mar 7, 2020",1,1
Slovakia,SVK,"Mar 8, 2020",3,2
Slovakia,SVK,"Mar 9, 2020",5,2
Slovakia,SVK,"Mar 11, 2020",7,2
Slovakia,SVK,"Mar 12, 2020",10,3
Slovakia,SVK,"Mar 13, 2020",21,11
Slovakia,SVK,"Mar 14, 2020",30,9
Slovakia,SVK,"Mar 15, 2020",44,14
Slovakia,SVK,"Mar 16, 2020",61,17
Slovakia,SVK,"Mar 17, 2020",84,23
Slovakia,SVK,"Mar 18, 2020",97,13
Slovakia,SVK,"Mar 19, 2020",107,10
Slovakia,SVK,"Mar 20, 2020",123,16
Slovakia,SVK,"Mar 21, 2020",137,14
Slovakia,SVK,"Mar 22, 2020",178,41
Slovakia,SVK,"Mar 23, 2020",185,7
Slovakia,SVK,"Mar 24, 2020",191,6
Slovakia,SVK,"Mar 25, 2020",204,13
Slovakia,SVK,"Mar 26, 2020",216,12
Slovakia,SVK,"Mar 27, 2020",226,10
Slovakia,SVK,"Mar 28, 2020",295,69
Slovakia,SVK,"Mar 29, 2020",295,0
Slovakia,SVK,"Mar 30, 2020",336,41
Slovakia,SVK,"Mar 31, 2020",336,0
Slovakia,SVK,"Apr 1, 2020",363,27
Slovakia,SVK,"Apr 2, 2020",400,37
Slovakia,SVK,"Apr 3, 2020",426,26
Slovakia,SVK,"Apr 4, 2020",450,24
Slovakia,SVK,"Apr 5, 2020",471,21
Slovakia,SVK,"Apr 6, 2020",485,14
Slovakia,SVK,"Apr 7, 2020",534,49
Slovakia,SVK,"Apr 8, 2020",581,47
Slovakia,SVK,"Apr 9, 2020",682,101
Slovakia,SVK,"Apr 10, 2020",701,19
Slovakia,SVK,"Apr 11, 2020",715,14
Slovakia,SVK,"Apr 12, 2020",728,13
Slovakia,SVK,"Apr 13, 2020",742,14
Slovakia,SVK,"Apr 14, 2020",769,27
Slovakia,SVK,"Apr 15, 2020",835,66
Slovakia,SVK,"Apr 16, 2020",863,28
Slovenia,SVN,"Mar 5, 2020",1,1
Slovenia,SVN,"Mar 6, 2020",6,5
Slovenia,SVN,"Mar 7, 2020",9,3
Slovenia,SVN,"Mar 8, 2020",12,3
Slovenia,SVN,"Mar 9, 2020",16,4
Slovenia,SVN,"Mar 11, 2020",31,15
Slovenia,SVN,"Mar 12, 2020",57,26
Slovenia,SVN,"Mar 13, 2020",96,39
Slovenia,SVN,"Mar 14, 2020",141,45
Slovenia,SVN,"Mar 15, 2020",181,40
Slovenia,SVN,"Mar 16, 2020",219,38
Slovenia,SVN,"Mar 17, 2020",253,34
Slovenia,SVN,"Mar 18, 2020",275,22
Slovenia,SVN,"Mar 19, 2020",286,11
Slovenia,SVN,"Mar 20, 2020",319,33
Slovenia,SVN,"Mar 21, 2020",341,22
Slovenia,SVN,"Mar 22, 2020",383,42
Slovenia,SVN,"Mar 23, 2020",414,31
Slovenia,SVN,"Mar 24, 2020",442,28
Slovenia,SVN,"Mar 25, 2020",480,38
Slovenia,SVN,"Mar 26, 2020",528,48
Slovenia,SVN,"Mar 27, 2020",577,49
Slovenia,SVN,"Mar 28, 2020",632,55
Slovenia,SVN,"Mar 29, 2020",691,59
Slovenia,SVN,"Mar 30, 2020",730,39
Slovenia,SVN,"Mar 31, 2020",763,33
Slovenia,SVN,"Apr 1, 2020",814,51
Slovenia,SVN,"Apr 2, 2020",841,27
Slovenia,SVN,"Apr 3, 2020",897,56
Slovenia,SVN,"Apr 4, 2020",934,37
Slovenia,SVN,"Apr 5, 2020",977,43
Slovenia,SVN,"Apr 6, 2020",997,20
Slovenia,SVN,"Apr 7, 2020",1021,24
Slovenia,SVN,"Apr 8, 2020",1055,34
Slovenia,SVN,"Apr 9, 2020",1091,36
Slovenia,SVN,"Apr 10, 2020",1124,33
Slovenia,SVN,"Apr 11, 2020",1160,36
Slovenia,SVN,"Apr 12, 2020",1188,28
Slovenia,SVN,"Apr 13, 2020",1205,17
Slovenia,SVN,"Apr 14, 2020",1212,7
Slovenia,SVN,"Apr 15, 2020",1220,8
Slovenia,SVN,"Apr 16, 2020",1248,28
Somalia,SOM,"Mar 17, 2020",1,1
Somalia,SOM,"Mar 18, 2020",1,0
Somalia,SOM,"Mar 19, 2020",1,0
Somalia,SOM,"Mar 20, 2020",1,0
Somalia,SOM,"Mar 21, 2020",1,0
Somalia,SOM,"Mar 22, 2020",1,0
Somalia,SOM,"Mar 23, 2020",1,0
Somalia,SOM,"Mar 24, 2020",1,0
Somalia,SOM,"Mar 25, 2020",1,0
Somalia,SOM,"Mar 26, 2020",1,0
Somalia,SOM,"Mar 27, 2020",2,1
Somalia,SOM,"Mar 28, 2020",3,1
Somalia,SOM,"Mar 29, 2020",3,0
Somalia,SOM,"Mar 30, 2020",3,0
Somalia,SOM,"Mar 31, 2020",3,0
Somalia,SOM,"Apr 1, 2020",3,0
Somalia,SOM,"Apr 2, 2020",5,2
Somalia,SOM,"Apr 3, 2020",5,0
Somalia,SOM,"Apr 4, 2020",5,0
Somalia,SOM,"Apr 5, 2020",7,2
Somalia,SOM,"Apr 6, 2020",7,0
Somalia,SOM,"Apr 7, 2020",7,0
Somalia,SOM,"Apr 8, 2020",8,1
Somalia,SOM,"Apr 9, 2020",8,0
Somalia,SOM,"Apr 10, 2020",12,4
Somalia,SOM,"Apr 11, 2020",21,9
Somalia,SOM,"Apr 12, 2020",21,0
Somalia,SOM,"Apr 13, 2020",25,4
Somalia,SOM,"Apr 14, 2020",25,0
Somalia,SOM,"Apr 15, 2020",60,35
Somalia,SOM,"Apr 16, 2020",80,20
South Africa,ZAF,"Mar 6, 2020",1,1
South Africa,ZAF,"Mar 8, 2020",2,1
South Africa,ZAF,"Mar 9, 2020",3,1
South Africa,ZAF,"Mar 10, 2020",7,4
South Africa,ZAF,"Mar 12, 2020",13,6
South Africa,ZAF,"Mar 13, 2020",17,4
South Africa,ZAF,"Mar 14, 2020",24,7
South Africa,ZAF,"Mar 15, 2020",24,0
South Africa,ZAF,"Mar 16, 2020",51,27
South Africa,ZAF,"Mar 17, 2020",62,11
South Africa,ZAF,"Mar 18, 2020",85,23
South Africa,ZAF,"Mar 19, 2020",116,31
South Africa,ZAF,"Mar 20, 2020",150,34
South Africa,ZAF,"Mar 21, 2020",205,55
South Africa,ZAF,"Mar 22, 2020",240,35
South Africa,ZAF,"Mar 23, 2020",274,34
South Africa,ZAF,"Mar 24, 2020",402,128
South Africa,ZAF,"Mar 25, 2020",557,155
South Africa,ZAF,"Mar 26, 2020",709,152
South Africa,ZAF,"Mar 27, 2020",927,218
South Africa,ZAF,"Mar 28, 2020",1170,243
South Africa,ZAF,"Mar 29, 2020",1187,17
South Africa,ZAF,"Mar 30, 2020",1280,93
South Africa,ZAF,"Mar 31, 2020",1326,46
South Africa,ZAF,"Apr 1, 2020",1353,27
South Africa,ZAF,"Apr 2, 2020",1380,27
South Africa,ZAF,"Apr 3, 2020",1462,82
South Africa,ZAF,"Apr 4, 2020",1505,43
South Africa,ZAF,"Apr 5, 2020",1585,80
South Africa,ZAF,"Apr 6, 2020",1655,70
South Africa,ZAF,"Apr 7, 2020",1686,31
South Africa,ZAF,"Apr 8, 2020",1749,63
South Africa,ZAF,"Apr 9, 2020",1845,96
South Africa,ZAF,"Apr 10, 2020",1934,89
South Africa,ZAF,"Apr 11, 2020",2003,69
South Africa,ZAF,"Apr 12, 2020",2028,25
South Africa,ZAF,"Apr 13, 2020",2173,145
South Africa,ZAF,"Apr 14, 2020",2272,99
South Africa,ZAF,"Apr 15, 2020",2415,143
South Africa,ZAF,"Apr 16, 2020",2506,91
South America,,"Dec 31, 2019",0,0
South America,,"Jan 1, 2020",0,0
South America,,"Jan 2, 2020",0,0
South America,,"Jan 3, 2020",0,0
South America,,"Jan 4, 2020",0,0
South America,,"Jan 5, 2020",0,0
South America,,"Jan 6, 2020",0,0
South America,,"Jan 7, 2020",0,0
South America,,"Jan 8, 2020",0,0
South America,,"Jan 9, 2020",0,0
South America,,"Jan 10, 2020",0,0
South America,,"Jan 11, 2020",0,0
South America,,"Jan 12, 2020",0,0
South America,,"Jan 13, 2020",0,0
South America,,"Jan 14, 2020",0,0
South America,,"Jan 15, 2020",0,0
South America,,"Jan 16, 2020",0,0
South America,,"Jan 17, 2020",0,0
South America,,"Jan 18, 2020",0,0
South America,,"Jan 19, 2020",0,0
South America,,"Jan 20, 2020",0,0
South America,,"Jan 21, 2020",0,0
South America,,"Jan 22, 2020",0,0
South America,,"Jan 23, 2020",0,0
South America,,"Jan 24, 2020",0,0
South America,,"Jan 25, 2020",0,0
South America,,"Jan 26, 2020",0,0
South America,,"Jan 27, 2020",0,0
South America,,"Jan 28, 2020",0,0
South America,,"Jan 29, 2020",0,0
South America,,"Jan 30, 2020",0,0
South America,,"Jan 31, 2020",0,0
South America,,"Feb 1, 2020",0,0
South America,,"Feb 2, 2020",0,0
South America,,"Feb 3, 2020",0,0
South America,,"Feb 4, 2020",0,0
South America,,"Feb 5, 2020",0,0
South America,,"Feb 6, 2020",0,0
South America,,"Feb 7, 2020",0,0
South America,,"Feb 8, 2020",0,0
South America,,"Feb 9, 2020",0,0
South America,,"Feb 10, 2020",0,0
South America,,"Feb 11, 2020",0,0
South America,,"Feb 12, 2020",0,0
South America,,"Feb 13, 2020",0,0
South America,,"Feb 14, 2020",0,0
South America,,"Feb 15, 2020",0,0
South America,,"Feb 16, 2020",0,0
South America,,"Feb 17, 2020",0,0
South America,,"Feb 18, 2020",0,0
South America,,"Feb 19, 2020",0,0
South America,,"Feb 20, 2020",0,0
South America,,"Feb 21, 2020",0,0
South America,,"Feb 22, 2020",0,0
South America,,"Feb 23, 2020",0,0
South America,,"Feb 24, 2020",0,0
South America,,"Feb 25, 2020",0,0
South America,,"Feb 26, 2020",1,1
South America,,"Feb 27, 2020",1,0
South America,,"Feb 28, 2020",1,0
South America,,"Feb 29, 2020",1,0
South America,,"Mar 1, 2020",3,2
South America,,"Mar 2, 2020",8,5
South America,,"Mar 3, 2020",9,1
South America,,"Mar 4, 2020",11,2
South America,,"Mar 5, 2020",17,6
South America,,"Mar 6, 2020",27,10
South America,,"Mar 7, 2020",41,14
South America,,"Mar 8, 2020",43,2
South America,,"Mar 9, 2020",70,27
South America,,"Mar 10, 2020",78,8
South America,,"Mar 11, 2020",106,28
South America,,"Mar 12, 2020",144,38
South America,,"Mar 13, 2020",199,55
South America,,"Mar 14, 2020",270,71
South America,,"Mar 15, 2020",367,97
South America,,"Mar 16, 2020",530,163
South America,,"Mar 17, 2020",743,213
South America,,"Mar 18, 2020",975,232
South America,,"Mar 19, 2020",1319,344
South America,,"Mar 20, 2020",1813,494
South America,,"Mar 21, 2020",2532,719
South America,,"Mar 22, 2020",3173,641
South America,,"Mar 23, 2020",4084,911
South America,,"Mar 24, 2020",4932,848
South America,,"Mar 25, 2020",5748,816
South America,,"Mar 26, 2020",6732,984
South America,,"Mar 27, 2020",7755,1023
South America,,"Mar 28, 2020",9018,1263
South America,,"Mar 29, 2020",10251,1233
South America,,"Mar 30, 2020",11263,1012
South America,,"Mar 31, 2020",12351,1088
South America,,"Apr 1, 2020",14373,2022
South America,,"Apr 2, 2020",16848,2475
South America,,"Apr 3, 2020",18936,2088
South America,,"Apr 4, 2020",21087,2151
South America,,"Apr 5, 2020",23347,2260
South America,,"Apr 6, 2020",25458,2111
South America,,"Apr 7, 2020",27310,1852
South America,,"Apr 8, 2020",30240,2930
South America,,"Apr 9, 2020",35177,4937
South America,,"Apr 10, 2020",39260,4083
South America,,"Apr 11, 2020",44778,5518
South America,,"Apr 12, 2020",47775,2997
South America,,"Apr 13, 2020",50576,2801
South America,,"Apr 14, 2020",52412,1836
South America,,"Apr 15, 2020",57849,5437
South America,,"Apr 16, 2020",62890,5041
South Korea,KOR,"Dec 31, 2019",0,0
South Korea,KOR,"Jan 1, 2020",0,0
South Korea,KOR,"Jan 2, 2020",0,0
South Korea,KOR,"Jan 3, 2020",0,0
South Korea,KOR,"Jan 4, 2020",0,0
South Korea,KOR,"Jan 5, 2020",0,0
South Korea,KOR,"Jan 6, 2020",0,0
South Korea,KOR,"Jan 7, 2020",0,0
South Korea,KOR,"Jan 8, 2020",0,0
South Korea,KOR,"Jan 9, 2020",0,0
South Korea,KOR,"Jan 10, 2020",0,0
South Korea,KOR,"Jan 11, 2020",0,0
South Korea,KOR,"Jan 12, 2020",0,0
South Korea,KOR,"Jan 13, 2020",0,0
South Korea,KOR,"Jan 14, 2020",0,0
South Korea,KOR,"Jan 15, 2020",0,0
South Korea,KOR,"Jan 16, 2020",0,0
South Korea,KOR,"Jan 17, 2020",0,0
South Korea,KOR,"Jan 18, 2020",0,0
South Korea,KOR,"Jan 19, 2020",0,0
South Korea,KOR,"Jan 20, 2020",1,1
South Korea,KOR,"Jan 21, 2020",1,0
South Korea,KOR,"Jan 22, 2020",1,0
South Korea,KOR,"Jan 23, 2020",1,0
South Korea,KOR,"Jan 24, 2020",2,1
South Korea,KOR,"Jan 25, 2020",2,0
South Korea,KOR,"Jan 26, 2020",3,1
South Korea,KOR,"Jan 27, 2020",4,1
South Korea,KOR,"Jan 28, 2020",4,0
South Korea,KOR,"Jan 29, 2020",4,0
South Korea,KOR,"Jan 30, 2020",4,0
South Korea,KOR,"Jan 31, 2020",7,3
South Korea,KOR,"Feb 1, 2020",12,5
South Korea,KOR,"Feb 2, 2020",15,3
South Korea,KOR,"Feb 3, 2020",15,0
South Korea,KOR,"Feb 4, 2020",16,1
South Korea,KOR,"Feb 5, 2020",18,2
South Korea,KOR,"Feb 6, 2020",23,5
South Korea,KOR,"Feb 7, 2020",24,1
South Korea,KOR,"Feb 8, 2020",24,0
South Korea,KOR,"Feb 9, 2020",25,1
South Korea,KOR,"Feb 10, 2020",27,2
South Korea,KOR,"Feb 11, 2020",28,1
South Korea,KOR,"Feb 12, 2020",28,0
South Korea,KOR,"Feb 13, 2020",28,0
South Korea,KOR,"Feb 14, 2020",28,0
South Korea,KOR,"Feb 15, 2020",28,0
South Korea,KOR,"Feb 16, 2020",29,1
South Korea,KOR,"Feb 17, 2020",30,1
South Korea,KOR,"Feb 18, 2020",31,1
South Korea,KOR,"Feb 19, 2020",46,15
South Korea,KOR,"Feb 20, 2020",80,34
South Korea,KOR,"Feb 21, 2020",155,75
South Korea,KOR,"Feb 22, 2020",345,190
South Korea,KOR,"Feb 23, 2020",601,256
South Korea,KOR,"Feb 24, 2020",762,161
South Korea,KOR,"Feb 25, 2020",892,130
South Korea,KOR,"Feb 26, 2020",1146,254
South Korea,KOR,"Feb 27, 2020",1595,449
South Korea,KOR,"Feb 28, 2020",2022,427
South Korea,KOR,"Feb 29, 2020",2931,909
South Korea,KOR,"Mar 1, 2020",3526,595
South Korea,KOR,"Mar 2, 2020",4212,686
South Korea,KOR,"Mar 3, 2020",4812,600
South Korea,KOR,"Mar 4, 2020",5328,516
South Korea,KOR,"Mar 5, 2020",5766,438
South Korea,KOR,"Mar 6, 2020",6284,518
South Korea,KOR,"Mar 7, 2020",6767,483
South Korea,KOR,"Mar 8, 2020",7134,367
South Korea,KOR,"Mar 9, 2020",7382,248
South Korea,KOR,"Mar 10, 2020",7513,131
South Korea,KOR,"Mar 11, 2020",7755,242
South Korea,KOR,"Mar 12, 2020",7869,114
South Korea,KOR,"Mar 13, 2020",7979,110
South Korea,KOR,"Mar 14, 2020",8086,107
South Korea,KOR,"Mar 15, 2020",8162,76
South Korea,KOR,"Mar 16, 2020",8236,74
South Korea,KOR,"Mar 17, 2020",8320,84
South Korea,KOR,"Mar 18, 2020",8413,93
South Korea,KOR,"Mar 19, 2020",8565,152
South Korea,KOR,"Mar 20, 2020",8652,87
