fecha,local_id,local_nombre,comuna_nombre,localidad_nombre,local_direccion,funcionamiento_hora_apertura,funcionamiento_hora_cierre,local_telefono,local_lat,local_lng,funcionamiento_dia,fk_region,fk_comuna,fk_localidad
27-04-20,4163,AHUMADA,CERRILLOS,CERRILLOS,AMERICO VESPUCIO 1501. LOCAL 102,09:00:00,22:00:00,+56,-33.515708,-70.715736,lunes,7,85,104
27-04-20,4167,CRUZ VERDE,VITACURA,VITACURA,SANTA MARIA 6736. LOCAL C,08:30:00,22:00:00,+560226944000,-33.377147,-70.570682,lunes,7,135,154
27-04-20,4169,CITYMED,VALPARAISO,PLACILLA,AV. OBISPO VALDEZ SUBERCASEAUX 1421,08:00:00,21:00:00,+56322358800,-33.123385016686,-71.5764226356657,lunes,6,78,27
27-04-20,4176,FARMACIA SALCOBRAND,PUERTO VARAS,SECTOR PERIFERIA,AVDA. COLON 1500 LOCALES 7 Y 8 PUERTO VARAS,10:00:00,21:00:00,+566524223300,-41.33432127152578,-72.96311795711517,lunes,13,313,385
27-04-20,4185,FARMACIA CRUZ VERDE,RANCAGUA,RANCAGUA,PASEO INDEPENDENCIA Nº 757,09:00:00,21:30:00,+5602800802800 5793,-34.1695641,-70.74531530000002,lunes,8,162,181
27-04-20,4186,SALESIANOS,PEDRO AGUIRRE CERDA,PEDRO AGUIRRE CERDA,AV. PRESIDENTE SALVADOR ALLENDE 1724,10:00:00,20:00:00,+56,-33.492609,-70.727345,lunes,7,113,132
27-04-20,4187,HERNANDEZ,INDEPENDENCIA,INDEPENDENCIA,INDEPENDENCIA 1306,09:30:00,20:00:00,+56,-33.41552,-70.657328,lunes,7,94,113
27-04-20,4190,MANRIQUEZ,LA GRANJA,LA GRANJA,ERNESTO RIQUELME 47. LOCAL 3,10:00:00,20:00:00,+56,-33.541734,-70.633789,lunes,7,98,117
27-04-20,4191,FARMACIA DEL DR. SIMI,PUERTO MONTT,SECTOR CENTRO,ANTONIO VARAS 503 PUERTO MONTT,09:00:00,20:00:00,+5665,-41.47251709307554,-72.94178903102875,lunes,13,311,384
27-04-20,4192,SALCOBRAND,CONCON,CONCON,MANANTIALES 1021 - 1121 LOCAL 1B,09:00:00,21:00:00,+56322818518,-32.9297073225591,-71.5172125127185,lunes,6,50,8
27-04-20,4196,SAN BERNARDO,SAN BERNARDO,SAN BERNARDO,O'HIGGINS 237,09:00:00,19:00:00,+560227199094,-33.592494,-70.70029,lunes,7,124,143
27-04-20,4197,SALCOBRAND,LAS CONDES,LAS CONDES,AV. LA PLAZA 2501,09:00:00,22:00:00,+560224227101,-33.399901,-70.506545,lunes,7,102,121
27-04-20,4198,LA ERA ARCAYA,LO ESPEJO,LO ESPEJO,PJE. HUASCO 7397,09:30:00,22:00:00,+5602225228695,-33.517694,-70.681275,lunes,7,104,123
27-04-20,4199,VIVE,LA FLORIDA,LA FLORIDA SUR,BACTERIOLOGICO 10835. LOCAL 2,09:00:00,18:00:00,+560,-33.557078,-70.581025,lunes,7,97,376
27-04-20,4202,DR. SIMI,QUILPUE,QUILPUE,DIEGO PORTALES 748 L-3,09:00:00,21:00:00,+56322368425,-33.0478225095204,-71.4426797016531,lunes,6,70,33
27-04-20,4206,FARMACIAS CRUZ VERDE,OSORNO,SECTOR LYNCH,"AVDA. CESAR ERCILLA  1740 LOCAL1, OSORNO",09:00:00,21:30:00,+5664228700767,-40.58690757245171,-73.12428116798401,lunes,13,309,387
27-04-20,4208,ASODIAL,QUINTERO,QUINTERO,5 DE ABRIL 2320,07:30:00,21:00:00,+56322930773,-32.7896493609698,-71.527369964024,lunes,6,71,34
27-04-20,4209,DR. SIMI,CONCEPCION,CONCEPCION CENTRO,MIGUEL DE CERVANTES N°462,10:00:00,20:00:00,+56412240240,-36.82581030003383,-73.04782972337875,lunes,10,210,375
27-04-20,4212,BARRIO SALUD,CHILLAN,CHILLAN - LOCALIDAD 1,ISABEL RIQUELME N° 602 LOCAL 1,09:00:00,21:00:00,+56422211768,-36.60846555929935,-72.09975955643313,lunes,16,205,224
27-04-20,4214,FARMADAVILA,ARICA,ARICA - PERIFERIA,SANTA MARÍA Nº 2010,09:30:00,22:00:00,+56582327617,-18.47277961534095,-70.30648067937625,lunes,1,1,424
27-04-20,4215,AHUMADA,MELIPILLA,MELIPILLA,SERRANO 395. LOCAL 13,09:00:00,21:00:00,+56,-33.684943,-71.213897,lunes,7,109,128
27-04-20,4216,AHUMADA,BUIN,BUIN,JOSE MANUEL BALMACEDA 124. LOCAL 1,09:00:00,21:00:00,+56,-33.733441,-70.73803,lunes,7,83,102
27-04-20,4217,CRUZ VERDE,LA REINA,LA REINA,CARLOS SILVA VILDOSOLA 9073,08:30:00,22:30:00,+56,-33.439517,-70.535706,lunes,7,100,119
27-04-20,4218,SALCOBRAND,SANTIAGO,SANTIAGO ESTE,LIBERTADOR GENERAL BERNARDO O'HIGGINS. N° 580 LOCALES 8 Y 9.,08:00:00,21:00:00,+560271832660,-33.442418,-70.644475,lunes,7,130,150
27-04-20,4219,MANRIQUEZ,LA FLORIDA,LA FLORIDA SUR,AV. LA FLORIDA 10299,10:00:00,20:00:00,+56,-33.552393,-70.564459,lunes,7,97,376
27-04-20,4220,DR SIMI,RENCA,RENCA,DOMINGO SANTA MARIA 4084. LOCAL 5,09:00:00,21:00:00,+56,-33.405579,-70.70387,lunes,7,123,142
27-04-20,4221,AHORRO MAS,SAN RAMON,SAN RAMON,URUGUAY 1699,10:00:00,19:00:00,+56,-33.532827,-70.643745,lunes,7,129,148
27-04-20,4222,BOTICA FAMILIAR,PUENTE ALTO,PUENTE ALTO NORTE,TRONCAL SAN FRANCISCO 3205,10:00:00,20:00:00,+560,-33.581322,-70.568901,lunes,7,119,138
27-04-20,4223,DR SIMI,SANTIAGO,SANTIAGO ESTE,LIBERTADOR GENERAL BERNARDO O'HIGGINS 851,09:00:00,21:00:00,+560,-33.443188,-70.648252,lunes,7,130,150
27-04-20,4225,FARMAMARKET,ISLA DE MAIPO,ISLA DE MAIPO,BALMACEDA 4316. LOCAL 3. LA ISLITA,09:00:00,22:30:00,+56,-33.741059,-70.862267,lunes,7,95,114
27-04-20,4228,FARMASANTIAGO,SANTIAGO,SANTIAGO SUR,SAN DIEGO 2325,10:00:00,20:00:00,+560,-33.476001,-70.648308,lunes,7,130,151
27-04-20,4229,PROFAR,PROVIDENCIA,PROVIDENCIA,PEREZ VALENZUELA 1077,08:45:00,18:30:00,+5602226360316,-33.428755,-70.623168,lunes,7,117,136
27-04-20,4230,RAYEN,SAN BERNARDO,SAN BERNARDO,AVENIDA PADRE HURTADO 18434,10:00:00,20:00:00,+56,-33.645992,-70.665933,lunes,7,124,143
27-04-20,4231,BELEN,SAN BERNARDO,SAN BERNARDO,COVADONGA 102,09:00:00,21:00:00,+56,-33.615155,-70.588513,lunes,7,124,143
27-04-20,4232,ALQUIMIA,SANTIAGO,SANTIAGO ESTE,SERRANO 134. LOCAL1,10:00:00,20:00:00,+560,-33.446267,-70.649092,lunes,7,130,150
27-04-20,4233,SANTO REMEDIO,EL BOSQUE,EL BOSQUE,GRAN AVENIDA G. JOSE MIGUEL CARRERA 9876,08:00:00,23:00:00,+560,-33.550408,-70.672051,lunes,7,90,109
27-04-20,4235,LINCE ,PROVIDENCIA,PROVIDENCIA,CONDELL 679. LOCAL103-104,09:00:00,18:00:00,+560225802292,-33.441576,-70.627416,lunes,7,117,136
27-04-20,4236,EZ,SANTIAGO,SANTIAGO SUR,FRANKLIN 403,10:00:00,20:00:00,+56,-33.472261,-70.632998,lunes,7,130,151
27-04-20,4237,CRUZ VERDE,LAS CONDES,LAS CONDES,AV. ISABEL LA CATOLICA 5075,09:00:00,22:00:00,+56,-33.425854,-70.570385,lunes,7,102,121
27-04-20,4238,LAS ANIMAS,VALDIVIA,VALDIVIA PERIFERIA,PEDRO AGUIRRE CERDA Nº 398,10:00:00,20:30:00,+56632386127,-39.8126451,-73.2210892,lunes,12,290,388
27-04-20,4244,ECOFARMACIAS,VALPARAISO,PLAN VALPARAISO,AVENIDA PEDRO MONTT 2765 LC 02,09:00:00,21:00:00,+5632323619545 / 991580643,-33.0470270142581,-71.6173943460442,lunes,6,78,2
27-04-20,4245,FARMACENTER,TALCA,TALCA PERIMETRAL,5 NORTE Nº3471,10:00:00,21:00:00,+56776378,,,lunes,9,194,417
27-04-20,4248,DR. SIMI,RANCAGUA,RANCAGUA,"AVENIDA SANTA MARÍA N° 375, 1B",09:00:00,20:00:00,+56722585985,-34.159228,-70.747318,lunes,8,162,181
27-04-20,4249,CENTRO DEL TRAUMA,VIÑA DEL MAR,PLAN DE VIÑA,ALVARES 662,08:00:00,22:00:00,+56322699237,-33.0265080390757,-71.5528976699578,lunes,6,80,28
27-04-20,4250,FARMACIA GREEN,MAULE,MAULE,CALLE DUAO Nº163 VILLA SANTA TERSITA DE COLIN MAULE,12:00:00,21:00:00,+5663086697,-35.453733,-71.685197,lunes,9,180,199
27-04-20,4251,FARMACIA REAL,LIMACHE,LIMACHE,"PRAT S/N, SECTOR ESTACIÓN LOTE 5A, LIMACHE",09:30:00,18:00:00,+56322380658,-32.9842959378608,-71.2773047522728,lunes,6,59,17
27-04-20,4252,FARMACIA KNOP,VILLA ALEMANA,VILLA ALEMANA,"VALPARAISO 722, VILLA ALEMANA",10:00:00,20:00:00,+56322955442,-33.0442279695722,-71.3743598375381,lunes,6,79,40
27-04-20,4253,HUERTOS FAMILIARES,TIL-TIL,TIL-TIL,UNO SUR 101,15:00:00,22:00:00,+56,-33.134092,-70.807326,lunes,7,134,153
27-04-20,4254,MANRIQUEZ,SANTIAGO,SANTIAGO CENTRO,COMPAÑIA 1303,10:00:00,20:00:00,+56,-33.438917,-70.655427,lunes,7,130,149
27-04-20,4255,VALLE DE VIDA,SANTIAGO,SANTIAGO ESTE,SAN FRANCISCO 10,10:00:00,19:00:00,+56,-33.443322,-70.647091,lunes,7,130,150
27-04-20,4256,AHUMADA,SAN BERNARDO,SAN BERNARDO,AV. PRESIDENTE JORGE ALESSANDRI 20040. MALL PLAZA SUR,09:00:00,22:00:00,+56,-33.632683,-70.712988,lunes,7,124,143
27-04-20,4257,SALCOBRAND,LAS CONDES,LAS CONDES,AV. APOQUINDO 2827. LOCAL 101-102-106-107,08:00:00,21:00:00,+560224227100,-33.417669,-70.60011,lunes,7,102,121
27-04-20,4258,FARMA OFERTA,PUDAHUEL,PUDAHUEL,AV. BOULEVARD AEROPUERTO NORTE 9623. LOCAL 5,09:00:00,21:00:00,+56,-33.428666,-70.775666,lunes,7,118,137
27-04-20,4260,LA REBAJA,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS N° 4801. LOCAL 1,10:00:00,20:00:00,+56,-33.456768,-70.704061,lunes,7,92,111
27-04-20,4261,CRUZ VERDE,PUENTE ALTO,PUENTE ALTO NORTE,"CAMINO A SAN JOSÉ DE MAIPO 07722, LOCALES 2 Y 3",08:30:00,22:00:00,+560,-33.598196,-70.521768,lunes,7,119,138
27-04-20,4262,CRUZ VERDE,ÑUÑOA,ÑUÑOA,DUBLÉ ALMEYDA 4231,09:00:00,22:00:00,+56,-33.457976,-70.586044,lunes,7,110,129
27-04-20,4263,SALCOBRAND,HUECHURABA,HUECHURABA,AV. SANTA CLARA 354,09:00:00,21:00:00,+56,-33.388731,-70.61969,lunes,7,93,112
27-04-20,4264,SALCOBRAND,QUILICURA,QUILICURA,"AV. O'HIGGINS 358, LOCAL 1",09:00:00,21:00:00,+56,-33.360087,-70.729864,lunes,7,120,139
27-04-20,4265,VERNEPHARMA,LO ESPEJO,LO ESPEJO,"SANTA ANITA 7776, LOCAL 4",10:00:00,20:00:00,+560,-33.519492,-70.689288,lunes,7,104,123
27-04-20,4266,AHUMADA,VITACURA,VITACURA,GERÓNIMO DE ALDERETE 1291,09:00:00,22:00:00,+56,-33.391606,-70.562988,lunes,7,135,154
27-04-20,4268,DR. SIMI,ESTACION CENTRAL,ESTACION CENTRAL,AV. LIBERTADOR BERNARDO O'HIGGINS 6004,09:00:00,21:00:00,+56,-33.457887,-70.707376,lunes,7,92,111
27-04-20,4269,SALCOBRAND,LAS CONDES,LAS CONDES,ROSARIO NORTE 532. LOCAL 103,08:00:00,21:00:00,+560267699211,-33.404495,-70.57303,lunes,7,102,121
27-04-20,4270,FARMAMáS,SANTIAGO,SANTIAGO CENTRO,"LORD COCHRANE 36, LOCAL 6",10:00:00,20:00:00,+560,-33.4458217,-70.65528919999997,lunes,7,130,149
27-04-20,4272,LA BOTIKA,LA GRANJA,LA GRANJA,AV. CARDENAL RAÚL SILVA HENRÍQUEZ 7987. LOCAL B,10:00:00,21:00:00,+56,-33.531727,-70.623037,lunes,7,98,117
27-04-20,4273,SALCOBRAND,PROVIDENCIA,PROVIDENCIA,PROVIDENCIA 2315,08:30:00,22:00:00,+56,-33.42058,-70.607791,lunes,7,117,136
27-04-20,4274,LA FARFANA,MAIPU,MAIPU NORTE,AV. PRESIDENTE JORGE ALESSANDRI 420,09:00:00,21:00:00,+56,-33.488663,-70.762705,lunes,7,107,126
27-04-20,4275,SALCOBRAND,LO BARNECHEA,LO BARNECHEA,"JOSE ALCALDE DELANO 10492, 10497, 10515, 10533, 10545. LOCAL 116",09:00:00,21:00:00,+56,-33.355588,-70.538644,lunes,7,103,122
27-04-20,4277,AHUMADA,ÑUÑOA,ÑUÑOA,AV. JOSE PEDRO ALESSANDRI 1166. LOCAL 4014. PORTAL ÑUÑOA,09:00:00,22:00:00,+56,-33.464859,-70.598253,lunes,7,110,129
27-04-20,4278,LOS ALPES,ESTACION CENTRAL,ESTACION CENTRAL,PADRE JAIME LARRAÍN HURTADO 610,18:30:00,21:00:00,+560,-33.468627,-70.6986,lunes,7,92,111
27-04-20,4279,AHUMADA,LO BARNECHEA,LO BARNECHEA,JOSE ALCALDE DELANO 12205. LOCAL 21. CLINICA ALEMANA,08:00:00,21:00:00,+56,-33.354405,-70.526413,lunes,7,103,122
27-04-20,4280,LATINOAMERICANA,ÑUÑOA,ÑUÑOA,PEDRO DE VALDIVIA 3584,00:00:00,00:00:00,+560,-33.455497,-70.605109,lunes,7,110,129
27-04-20,4281,PURA PHARMA,SAN MIGUEL,SAN MIGUEL,GRAN AVENIDA JOSE MIGUEL CARRERA 4386,10:00:00,22:00:00,+560,-33.494193,-70.652187,lunes,7,127,146
27-04-20,4282,FARMACIA URGENCIA,ARICA,ARICA,"COLON Nº 511, ARICA",09:00:00,00:00:00,+56582232155,-18.477500910469015,-70.3179084073791,lunes,1,1,57
27-04-20,4283,CRUZ VERDE,VIÑA DEL MAR,REÑACA,AV. VICUÑA MACKENNA 420 L-6,08:30:00,18:30:00,+56322685085,-32.9730753131395,-71.5396234497705,lunes,6,80,36
27-04-20,4284,FARMACIA CRUZ VERDE,COPIAPO,COPIAPO,MAIPU N°110  MALL PLAZA COPIAPO,10:00:00,21:30:00,+56022237000,-27.3692353,-70.33960300000001,lunes,4,24,80
27-04-20,4288,CRUZ VERDE,SAN CLEMENTE,SAN CLEMENTE,HUAMACHUCO Nº801,09:00:00,21:00:00,+56400760,,,lunes,9,191,210
27-04-20,4291,FARMACIA SAN JUAN,LOS VILOS,LOS VILOS,"AVENIDA CAUPOLICAN 545, LOS VILOS",10:00:00,21:00:00,+56532,-31.91120351163364,-71.50303504418025,lunes,5,37,93
27-04-20,4293,AHUMADA,TALCA,TALCA PERIMETRAL,"AVENIDA COLÍN Nº240, LOCAL 3 TALCA",09:00:00,22:00:00,+560,,,lunes,9,194,417
27-04-20,4294,CRUZ VERDE,CURICO,CURICO CENTRO,PEÑA Nº610 CURICÓ,09:00:00,22:00:00,+560,-34.984848,-71.241450,lunes,9,174,193
27-04-20,4297,FARMACIA FARMA PAZ,LA SERENA,LA SERENA,"BALMACEDA Nº1015, LOCAL 1, EDIFICIO FELEMING, LA SERENA",09:00:00,20:00:00,+5651959749642,-29.908893,-71.25016399999998,lunes,5,36,402
27-04-20,4299,DR. SIMI,TALCA,TALCA CENTRO,"1 SUR Nº1201, LOCAL 2, TALCA",09:00:00,21:00:00,+56,,,lunes,9,194,213
27-04-20,4300,CRUZ VERDE,TALCA,TALCA PERIMETRAL,"AVENICA CIRCUNVALACIÓN Nº1055, LOCAL 168,169.170 TALCA",09:00:00,21:00:00,+560,-35.432848,-71.629764,lunes,9,194,417
27-04-20,4301,CRUZ VERDE,TALCA,TALCA CENTRO,1 SUR Nº1296 TALCA,09:00:00,22:00:00,+56,,,lunes,9,194,213
27-04-20,4302,SALCOBRAND,TALCA,TALCA PERIMETRAL,AVENIDA CIRCUNVALACIÓN ORIENTE Nº1055 LOCAL 155-156 TALCA,10:00:00,22:30:00,+560,-35.432795,-71.629729,lunes,9,194,417
27-04-20,4305,CRUZ VERDE,CURICO,CURICO PERIMETRAL,"AVENIDA BERNARDO O´HIGGINS Nº201, LOCAL 40 CURICÓ",10:00:00,21:30:00,+56,,,lunes,9,174,418
27-04-20,4306,CRUZ VERDE,CURICO,CURICO PERIMETRAL,"AVENIDA LEÓN JUAN LUIS DIEZ Nº1900, LOCAL 2 CURICÓ.",09:00:00,22:00:00,+560,-34.970276,-71.230598,lunes,9,174,418
27-04-20,4307,FARMACIA SANTO REMEDIO,ANTOFAGASTA,ANTOFAGASTA CENTRO,OSSA Nº2046,10:30:00,21:30:00,+56552848981,-23.6543044851805,-70.39972641468046,lunes,3,12,68
27-04-20,4309,CRUZ VERDE,SAN CLEMENTE,SAN CLEMENTE,"HUAMACHUCO Nº801, SAN CLEMENTE",09:00:00,21:00:00,+56400760,-35.538146,-71.488065,lunes,9,191,210
27-04-20,4310,SALCOBRAND,CURICO,CURICO CENTRO,PEÑA Nº728 LOCAL 718 Y 722 CURICÓ,09:00:00,21:00:00,+560,-34.983348,-71.241611,lunes,9,174,193
27-04-20,4313, FARMACIA CRUZ VERDE ,FRUTILLAR,FRUTILLAR,CARLOS RICHTER 200 FRUTILLAR,09:00:00,21:00:00,+56656944000,-41.12724344078406,-73.05732250213623,lunes,13,303,322
27-04-20,4316,AHUMADA,TALCA,TALCA PERIMETRAL,AV. CIRCUNVALACIÓN ORIENTE Nº1055 LOCALES 101-102-103 TALCA,09:00:00,22:00:00,+560,,,lunes,9,194,417
27-04-20,4317,FARMACIA SU SALUD,REQUINOA,REQUINOA,PASAJE CARLOS NIENY Nº 14 LOCAL 1. REQUINOA,10:00:00,20:00:00,+560945015980,-34.28837499999999,-70.815833,lunes,8,164,183
27-04-20,4318,REAL,PEÑALOLEN,PEÑALOLEN,AVENIDA MARIANO SÁNCHEZ FONTECILLA N°1998 LOCAL 1,18:00:00,00:00:00,+560222928935,-33.474337,-70.554718,lunes,7,115,134
27-04-20,4319,FORMAS,INDEPENDENCIA,INDEPENDENCIA,AV. FERMÍN VIVACETA 1802,09:00:00,19:00:00,+56,-33.408571,-70.667048,lunes,7,94,113
27-04-20,4320,CRUZ VERDE,LAS CONDES,LAS CONDES,"CERRO EL PLOMO 5680, LOCAL 104. EDIFICIO NUEVA LAS CONDES SEIS",09:00:00,19:00:00,+56,-33.40549,-70.573364,lunes,7,102,121
27-04-20,4321,LA ESTRELLA,PUNTA ARENAS,PUNTA ARENAS,"AV. LOS FLAMENCOS Nº 01364, PUNTA ARENAS",00:00:00,00:00:00,+56612231212,-53.154478,-70.91647599999999,lunes,15,339,358
27-04-20,4322,AHUMADA,QUINTERO,QUINTERO,ESTRELLA DE CHILE 191 L-1 Y 3,09:00:00,16:00:00,+560226313691,-32.7854485318745,-71.5273151408145,lunes,6,71,34
27-04-20,4323,REDFARMA,LOS ANGELES,LOS ANGELES - LOCALIDAD 1,LOS CARRERA Nº 200,09:00:00,20:00:00,+56432571742,-37.474515,-72.347962,lunes,10,220,239
27-04-20,4325,MANRIQUEZ,SANTIAGO,SANTIAGO CENTRO,MONJITAS 810. LOCAL 13-A,10:00:00,20:00:00,+56,-33.43701,-70.649003,lunes,7,130,149
27-04-20,4327,CRUZ VERDE,LA REINA,LA REINA,AV. ALCALDE FERNANDO CASTILLO VELASCO 8751. LOCLES 1 Y 2.,08:30:00,22:00:00,+560226944000,-33.451746,-70.554911,lunes,7,100,119
27-04-20,4329,AHUMADA,LO BARNECHEA,LO BARNECHEA,LA DEHESA 1445. LOCAL 1020. INTERIOR PORTAL LA DEHESA,08:00:00,22:00:00,+560226313640,-33.359899,-70.516457,lunes,7,103,122
27-04-20,4330,BICENTENARIO,QUILICURA,QUILICURA,AVENIDA MANUEL ANTONIO MATTA 1414,10:00:00,19:00:00,+56,-33.366592,-70.713097,lunes,7,120,139
27-04-20,4334,NETFARMA,RANCAGUA,RANCAGUA,AVENIDA EL SOL Nº 1834,09:30:00,21:30:00,+560288087990,-34.161111,-70.705274,lunes,8,162,181
27-04-20,4335,FARMACIA ALEMANA,RANCAGUA,RANCAGUA,AVENIDA  ESPAÑA Nº 872,09:00:00,00:00:00,+56722251715,-34.154698,-70.743084,lunes,8,162,181
27-04-20,4336,FARMACIA CRUZ VERDE,MACHALI,MACHALI,AVENIDA SAN JUAN Nº 2184. MACHALI,09:00:00,22:00:00,+560,-34.1709896,-70.68202859999997,lunes,8,147,166
27-04-20,4338,DR. SIMI,IQUIQUE,IQUIQUE,RAMIREZ Nº 538,09:00:00,21:00:00,+56572345181,-20.2138635,-70.14924659999997,lunes,2,9,65
27-04-20,4339,KNOP,VIÑA DEL MAR,PLAN DE VIÑA,AV. VALPARAISO 680,09:00:00,21:00:00,+56322710601,-33.0249859952828,-71.5528109507205,lunes,6,80,28
27-04-20,4340,CENTRO DE REPRODUCCION HUMANA,VALPARAISO,PLAN VALPARAISO,HONTANEDA 2664 VALPARAISO CHILE,08:00:00,16:30:00,+56322507314,-33.0520375733928,-71.6084849204775,lunes,6,78,2
27-04-20,4341,FARMACIA SALCOBRAND,VILLARRICA,VILLARRICA,SATURNINO EPULEF 1504,09:00:00,21:30:00,+56452413803,-39.2916931,-72.22100610000001,lunes,11,281,300
27-04-20,4342,SALCOBRAND,ÑUÑOA,ÑUÑOA,EDUARDO CASTILLO VELASCO 5500. LOCAL 1,10:00:00,20:30:00,+560,-33.46204,-70.575038,lunes,7,110,129
27-04-20,4343,FARMACIA SALCOBRAND,PADRE LAS CASAS,PADRE LAS CASAS,MAQUEHUE N°1244 L.5 Y 6,09:00:00,22:00:00,+56,-38.771937669710134,-72.59758565714719,lunes,11,268,287
27-04-20,4344,SALCOBRAND,COLINA,COLINA,AVENIDA CHAMISERO 15135. LOCAL 4,09:00:00,21:00:00,+56,-33.309657,-70.660729,lunes,7,87,106
27-04-20,4345,FARMACIA AHUMADA,TEMUCO,TEMUCO,AV. GABRIELA MISTRAL 02621 L.1,09:00:00,22:00:00,+560,-38.73526870817168,-72.64048125717767,lunes,11,275,294
27-04-20,4346,FARMACIA AHUMADA,TEMUCO,TEMUCO,LOS PABLOS N°1880,09:00:00,22:00:00,+560,-38.74454392293394,-72.63775150947879,lunes,11,275,294
27-04-20,4349,FARMACIA CRUZ AZUL,TEMUCO,TEMUCO,MIRAFLORES N°1508,09:00:00,19:30:00,+56452213090,-38.73588620324161,-72.57963461366876,lunes,11,275,294
27-04-20,4350,KNOP,TEMUCO,TEMUCO,MANUEL BULNES N°394,10:00:00,19:00:00,+56452231105,-38.7373722924585,-72.58886591476607,lunes,11,275,294
27-04-20,4351,KNOP,TEMUCO,TEMUCO,AV. ALEMANIA N°888 L.4,10:00:00,20:00:00,+56452,-38.73363624520264,-72.61556012178056,lunes,11,275,294
27-04-20,4352,FARMACIA KNOP,TEMUCO,TEMUCO,M. RODRIGUEZ N°961,10:00:00,20:30:00,+56452275827,-38.736522339957915,-72.58790307084803,lunes,11,275,294
27-04-20,4354,FARMACIA CLINICA SANTE,PERQUENCO,PERQUENCO,A. PRAT N°480,09:00:00,18:30:00,+5645,-38.42003250813385,-72.3792268889161,lunes,11,269,288
27-04-20,4355,VILLA NATURA,VILLARRICA,VILLARRICA,VICENTE REYES N°727,10:00:00,20:00:00,+5645,-39.282237974063705,-72.22692643207978,lunes,11,281,300
27-04-20,4357,DR. SIMI,NUEVA IMPERIAL,NUEVA IMPERIAL,A. PRAT N°232,09:00:00,21:00:00,+56452611288,-38.744145443741864,-72.95253026325992,lunes,11,267,286
27-04-20,4358,FARMACIA DR. SIMI,TEMUCO,TEMUCO,M. MONTT N°890,09:00:00,21:00:00,+56452734666,-38.738621063429775,-72.58938322019992,lunes,11,275,294
27-04-20,4359,FARMACIA MOVIL ITINERANTE,TEODORO SCHMIDT,TEODORO SCHMIDT,OHIGGINS,10:00:00,14:00:00,+56,-39.091631088873015,-73.18049439021303,lunes,11,276,295
27-04-20,4365,CRUZ VERDE,CERRILLOS,CERRILLOS,AMÉRICO VESPUCIO 1501. LOCAL D-165. MALL PLAZA OESTE,10:00:00,22:00:00,+56,-33.515816,-70.715478,lunes,7,85,104
27-04-20,4366,AHUMADA,COLINA,COLINA,CAMINO CHICUREO 130. STRIP CENTER PUERTAS DE CHICUREO,09:00:00,22:00:00,+56,-33.285642,-70.680653,lunes,7,87,106
27-04-20,4372,AHUMADA,LAS CONDES,LAS CONDES,ISABEL LA CATOLICA 6072,08:30:00,22:00:00,+5602226313034,-33.425263,-70.564374,lunes,7,102,121
27-04-20,4373,SAN PABLO,EL TABO,El TABO,AV LAS SALINAS LAS CRUCES ELTABO,10:00:00,21:00:00,+56352432153,-33.494024818791,-71.6262861673226,lunes,6,52,50
27-04-20,4374,BIOSPHARE,PROVIDENCIA,PROVIDENCIA,GUARDA VIEJA 27,10:00:00,19:30:00,+560,,,lunes,7,117,136
27-04-20,4377,FARMACIA DR. SIMI,PITRUFQUEN,PITRUFQUEN,FCO. BILBAO 402,09:00:00,21:00:00,+5645,-38.98589364248915,-72.63917753701787,lunes,11,270,289
27-04-20,4381,FARMACIA FARMAPLUSS,TALTAL,TALTAL,"PRAT Nº 785, TALTAL",10:00:00,21:30:00,+56552612199,-25.4054866,-70.4824276,lunes,3,19,75
27-04-20,4382,FARMACIA  SALCOBRAND,COPIAPO,COPIAPO,MAIPU N°1010  MALL PLAZA COPIAPO,11:00:00,20:00:00,+560,-27.3692353,-70.33960300000001,lunes,4,24,80
27-04-20,4384,HOSPITAL MIRAFLORES,VIÑA DEL MAR,PLAN DE VIÑA,LOS FRESNOS 276 MIRAFLORES,08:00:00,18:00:00,+56322389910,-33.0272334080351,-71.5314681704975,lunes,6,80,28
27-04-20,4385,HOSPITAL IST,VIÑA DEL MAR,PLAN DE VIÑA,ALVARES 662,00:00:00,00:00:00,+56322262219,-33.0265185832841,-71.5528230483565,lunes,6,80,28
27-04-20,4386,HOSPITAL REÑACA,VIÑA DEL MAR,REÑACA,ANABAENA 336 JARDIN DEL MAR,00:00:00,00:00:00,+56322658483,-32.9839330066893,-71.5328948143932,lunes,6,80,36
27-04-20,4387,CLÍNICA CIUDAD DEL MAR,VIÑA DEL MAR,PLAN DE VIÑA,13 NORTE 635,00:00:00,00:00:00,+56322451021,-33.0098226534037,-71.5495913005357,lunes,6,80,28
27-04-20,4388,HOSPITAL FRICKE,VIÑA DEL MAR,PLAN DE VIÑA,ALVARES 1532,07:30:00,17:00:00,+56322577599,-33.0296820235327,-71.5418569909121,lunes,6,80,28
27-04-20,4389,HOSPITAL VIÑA DEL MAR,VIÑA DEL MAR,PLAN DE VIÑA,LIMACHE 1741,08:00:00,17:30:00,+56322323942,-33.028999094194,-71.5390864391311,lunes,6,80,28
27-04-20,4390,HOSPITAL QUINTERO,QUINTERO,QUINTERO,ARANGUIZ TUDELA 380,08:30:00,17:00:00,+5632322578926,-32.7791130325688,-71.5311599889317,lunes,6,71,34
