Region,Comuna,Poblacion,Fecha
Nuble,Ranquil,6261,5
Nuble,Ranquil,6261,7
Nuble,Ranquil,6261,9
Nuble,Ranquil,6261,9
Nuble,Ranquil,6261,10
Nuble,Ranquil,6261,159.7
Nuble,San Carlos,56252,16301.0
Nuble,San Carlos,56252,56252
Nuble,San Carlos,56252,8
Nuble,San Carlos,56252,13
Nuble,San Carlos,56252,13
Nuble,San Carlos,56252,19
Nuble,San Carlos,56252,28
Nuble,San Carlos,56252,29
Nuble,San Carlos,56252,31
Nuble,San Carlos,56252,55.1
Nuble,San Fabian,4654,16304.0
Nuble,San Fabian,4654,4654
Nuble,San Fabian,4654,-
Nuble,San Fabian,4654,5
Nuble,San Fabian,4654,6
Nuble,San Fabian,4654,6
Nuble,San Fabian,4654,6
Nuble,San Fabian,4654,6
Nuble,San Fabian,4654,6
Nuble,San Fabian,4654,128.9
Nuble,San Ignacio,16624,16108.0
Nuble,San Ignacio,16624,16624
Nuble,San Ignacio,16624,-
Nuble,San Ignacio,16624,-
Nuble,San Ignacio,16624,-
Nuble,San Ignacio,16624,6
Nuble,San Ignacio,16624,6
Nuble,San Ignacio,16624,6
Nuble,San Ignacio,16624,6
Nuble,San Ignacio,16624,36.1
Nuble,San Nicolas,12172,16305.0
Nuble,San Nicolas,12172,12172
Nuble,San Nicolas,12172,-
Nuble,San Nicolas,12172,-
Nuble,San Nicolas,12172,4
Nuble,San Nicolas,12172,10
Nuble,San Nicolas,12172,11
Nuble,San Nicolas,12172,12
Nuble,San Nicolas,12172,12
Nuble,San Nicolas,12172,98.6
Nuble,Treguaco,5696,16207.0
Nuble,Treguaco,5696,5696
Nuble,Treguaco,5696,-
Nuble,Treguaco,5696,-
Nuble,Treguaco,5696,-
Nuble,Treguaco,5696,-
Nuble,Treguaco,5696,-
Nuble,Treguaco,5696,-
Nuble,Treguaco,5696,-
Nuble,Treguaco,5696,0.0
Nuble,Yungay,18596,16109.0
Nuble,Yungay,18596,18596
Nuble,Yungay,18596,-
Nuble,Yungay,18596,7
Nuble,Yungay,18596,10
Nuble,Yungay,18596,26
Nuble,Yungay,18596,37
Nuble,Yungay,18596,38
Nuble,Yungay,18596,42
Nuble,Yungay,18596,225.9
Biobio,Alto Biobio,6775,8314.0
Biobio,Alto Biobio,6775,6775
Biobio,Alto Biobio,6775,-
Biobio,Alto Biobio,6775,-
Biobio,Alto Biobio,6775,-
Biobio,Alto Biobio,6775,-
Biobio,Alto Biobio,6775,-
Biobio,Alto Biobio,6775,-
Biobio,Alto Biobio,6775,-
Biobio,Alto Biobio,6775,0.0
Biobio,Antuco,4306,8302.0
Biobio,Antuco,4306,4306
Biobio,Antuco,4306,-
Biobio,Antuco,4306,-
Biobio,Antuco,4306,-
Biobio,Antuco,4306,-
Biobio,Antuco,4306,-
Biobio,Antuco,4306,-
Biobio,Antuco,4306,-
Biobio,Antuco,4306,0.0
Biobio,Arauco,38679,8202.0
Biobio,Arauco,38679,38679
Biobio,Arauco,38679,-
Biobio,Arauco,38679,5
Biobio,Arauco,38679,6
Biobio,Arauco,38679,6
Biobio,Arauco,38679,6
Biobio,Arauco,38679,6
Biobio,Arauco,38679,6
Biobio,Arauco,38679,15.5
Biobio,Cabrero,30725,8303.0
Biobio,Cabrero,30725,30725
Biobio,Cabrero,30725,-
Biobio,Cabrero,30725,-
Biobio,Cabrero,30725,-
Biobio,Cabrero,30725,-
Biobio,Cabrero,30725,-
Biobio,Cabrero,30725,4
Biobio,Cabrero,30725,7
Biobio,Cabrero,30725,22.8
Biobio,Canete,37003,8203.0
Biobio,Canete,37003,37003
Biobio,Canete,37003,-
Biobio,Canete,37003,-
Biobio,Canete,37003,-
Biobio,Canete,37003,-
Biobio,Canete,37003,-
Biobio,Canete,37003,-
Biobio,Canete,37003,-
Biobio,Canete,37003,0.0
Biobio,Chiguayante,91180,8103.0
Biobio,Chiguayante,91180,91180
Biobio,Chiguayante,91180,6
Biobio,Chiguayante,91180,18
Biobio,Chiguayante,91180,26
Biobio,Chiguayante,91180,32
Biobio,Chiguayante,91180,35
Biobio,Chiguayante,91180,40
Biobio,Chiguayante,91180,41
Biobio,Chiguayante,91180,45.0
Biobio,Concepcion,238092,8101.0
Biobio,Concepcion,238092,238092
Biobio,Concepcion,238092,28
Biobio,Concepcion,238092,47
Biobio,Concepcion,238092,53
Biobio,Concepcion,238092,70
Biobio,Concepcion,238092,73
Biobio,Concepcion,238092,81
Biobio,Concepcion,238092,92
Biobio,Concepcion,238092,38.6
Biobio,Contulmo,6330,8204.0
Biobio,Contulmo,6330,6330
Biobio,Contulmo,6330,-
Biobio,Contulmo,6330,-
Biobio,Contulmo,6330,-
Biobio,Contulmo,6330,-
Biobio,Contulmo,6330,-
Biobio,Contulmo,6330,-
Biobio,Contulmo,6330,-
Biobio,Contulmo,6330,0.0
Biobio,Coronel,125829,8102.0
Biobio,Coronel,125829,125829
Biobio,Coronel,125829,-
Biobio,Coronel,125829,11
Biobio,Coronel,125829,12
Biobio,Coronel,125829,13
Biobio,Coronel,125829,18
Biobio,Coronel,125829,18
Biobio,Coronel,125829,18
Biobio,Coronel,125829,14.3
Biobio,Curanilahue,33892,8205.0
Biobio,Curanilahue,33892,33892
Biobio,Curanilahue,33892,-
Biobio,Curanilahue,33892,-
Biobio,Curanilahue,33892,-
Biobio,Curanilahue,33892,-
Biobio,Curanilahue,33892,-
Biobio,Curanilahue,33892,-
Biobio,Curanilahue,33892,1
Biobio,Curanilahue,33892,3.0
Biobio,Florida,11841,8104.0
Biobio,Florida,11841,11841
Biobio,Florida,11841,-
Biobio,Florida,11841,-
Biobio,Florida,11841,-
Biobio,Florida,11841,-
Biobio,Florida,11841,-
Biobio,Florida,11841,-
Biobio,Florida,11841,2
Biobio,Florida,11841,16.9
Biobio,Hualpen,97273,8112.0
Biobio,Hualpen,97273,97273
Biobio,Hualpen,97273,-
Biobio,Hualpen,97273,39
Biobio,Hualpen,97273,50
Biobio,Hualpen,97273,67
Biobio,Hualpen,97273,74
Biobio,Hualpen,97273,83
Biobio,Hualpen,97273,93
Biobio,Hualpen,97273,95.6
Biobio,Hualqui,26201,8105.0
Biobio,Hualqui,26201,26201
Biobio,Hualqui,26201,-
Biobio,Hualqui,26201,-
Biobio,Hualqui,26201,-
Biobio,Hualqui,26201,7
Biobio,Hualqui,26201,7
Biobio,Hualqui,26201,7
Biobio,Hualqui,26201,8
Biobio,Hualqui,26201,30.5
Biobio,Laja,23873,8304.0
Biobio,Laja,23873,23873
Biobio,Laja,23873,-
Biobio,Laja,23873,-
Biobio,Laja,23873,-
Biobio,Laja,23873,5
Biobio,Laja,23873,5
Biobio,Laja,23873,5
Biobio,Laja,23873,6
Biobio,Laja,23873,25.1
Biobio,Lebu,27100,8201.0
Biobio,Lebu,27100,27100
Biobio,Lebu,27100,-
Biobio,Lebu,27100,-
Biobio,Lebu,27100,-
Biobio,Lebu,27100,-
Biobio,Lebu,27100,-
Biobio,Lebu,27100,-
Biobio,Lebu,27100,-
Biobio,Lebu,27100,0.0
Biobio,Los Alamos,22524,8206.0
Biobio,Los Alamos,22524,22524
Biobio,Los Alamos,22524,-
Biobio,Los Alamos,22524,-
Biobio,Los Alamos,22524,-
Biobio,Los Alamos,22524,-
Biobio,Los Alamos,22524,-
Biobio,Los Alamos,22524,-
Biobio,Los Alamos,22524,-
Biobio,Los Alamos,22524,0.0
Biobio,Los Angeles,218515,8301.0
Biobio,Los Angeles,218515,218515
Biobio,Los Angeles,218515,11
Biobio,Los Angeles,218515,15
Biobio,Los Angeles,218515,12
Biobio,Los Angeles,218515,17
Biobio,Los Angeles,218515,22
Biobio,Los Angeles,218515,22
Biobio,Los Angeles,218515,22
Biobio,Los Angeles,218515,10.1
Biobio,Lota,45750,8106.0
Biobio,Lota,45750,45750
Biobio,Lota,45750,-
Biobio,Lota,45750,-
Biobio,Lota,45750,-
Biobio,Lota,45750,-
Biobio,Lota,45750,-
Biobio,Lota,45750,-
Biobio,Lota,45750,1
Biobio,Lota,45750,2.2
Biobio,Mulchen,31041,8305.0
Biobio,Mulchen,31041,31041
Biobio,Mulchen,31041,-
Biobio,Mulchen,31041,5
Biobio,Mulchen,31041,5
Biobio,Mulchen,31041,5
Biobio,Mulchen,31041,5
Biobio,Mulchen,31041,5
Biobio,Mulchen,31041,5
Biobio,Mulchen,31041,16.1
Biobio,Nacimiento,27944,8306.0
Biobio,Nacimiento,27944,27944
Biobio,Nacimiento,27944,-
Biobio,Nacimiento,27944,-
Biobio,Nacimiento,27944,-
Biobio,Nacimiento,27944,-
Biobio,Nacimiento,27944,4
Biobio,Nacimiento,27944,5
Biobio,Nacimiento,27944,9
Biobio,Nacimiento,27944,32.2
Biobio,Negrete,10429,8307.0
Biobio,Negrete,10429,10429
Biobio,Negrete,10429,-
Biobio,Negrete,10429,-
Biobio,Negrete,10429,-
Biobio,Negrete,10429,-
Biobio,Negrete,10429,-
Biobio,Negrete,10429,-
Biobio,Negrete,10429,2
Biobio,Negrete,10429,19.2
Biobio,Penco,49865,8107.0
Biobio,Penco,49865,49865
Biobio,Penco,49865,-
Biobio,Penco,49865,-
Biobio,Penco,49865,-
Biobio,Penco,49865,5
Biobio,Penco,49865,5
Biobio,Penco,49865,5
Biobio,Penco,49865,9
Biobio,Penco,49865,18.0
Biobio,Quilaco,4179,8308.0
Biobio,Quilaco,4179,4179
Biobio,Quilaco,4179,-
Biobio,Quilaco,4179,-
Biobio,Quilaco,4179,-
Biobio,Quilaco,4179,-
Biobio,Quilaco,4179,-
Biobio,Quilaco,4179,-
Biobio,Quilaco,4179,-
Biobio,Quilaco,4179,0.0
Biobio,Quilleco,10032,8309.0
Biobio,Quilleco,10032,10032
Biobio,Quilleco,10032,-
Biobio,Quilleco,10032,-
Biobio,Quilleco,10032,-
Biobio,Quilleco,10032,-
Biobio,Quilleco,10032,-
Biobio,Quilleco,10032,-
Biobio,Quilleco,10032,-
Biobio,Quilleco,10032,0.0
Biobio,San Pedro de la Paz,145906,8108.0
Biobio,San Pedro de la Paz,145906,145906
Biobio,San Pedro de la Paz,145906,18
Biobio,San Pedro de la Paz,145906,50
Biobio,San Pedro de la Paz,145906,56
Biobio,San Pedro de la Paz,145906,63
Biobio,San Pedro de la Paz,145906,71
Biobio,San Pedro de la Paz,145906,73
Biobio,San Pedro de la Paz,145906,80
Biobio,San Pedro de la Paz,145906,54.8
Biobio,San Rosendo,3611,8310.0
Biobio,San Rosendo,3611,3611
Biobio,San Rosendo,3611,-
Biobio,San Rosendo,3611,-
Biobio,San Rosendo,3611,-
Biobio,San Rosendo,3611,-
Biobio,San Rosendo,3611,-
Biobio,San Rosendo,3611,-
Biobio,San Rosendo,3611,-
Biobio,San Rosendo,3611,0.0
Biobio,Santa Barbara,14592,8311.0
Biobio,Santa Barbara,14592,14592
Biobio,Santa Barbara,14592,-
Biobio,Santa Barbara,14592,-
Biobio,Santa Barbara,14592,-
Biobio,Santa Barbara,14592,-
Biobio,Santa Barbara,14592,-
Biobio,Santa Barbara,14592,-
Biobio,Santa Barbara,14592,2
Biobio,Santa Barbara,14592,13.7
Biobio,Santa Juana,14779,8109.0
Biobio,Santa Juana,14779,14779
Biobio,Santa Juana,14779,-
Biobio,Santa Juana,14779,-
Biobio,Santa Juana,14779,-
Biobio,Santa Juana,14779,-
Biobio,Santa Juana,14779,-
Biobio,Santa Juana,14779,-
Biobio,Santa Juana,14779,-
Biobio,Santa Juana,14779,0.0
Biobio,Talcahuano,158345,8110.0
Biobio,Talcahuano,158345,158345
Biobio,Talcahuano,158345,-
Biobio,Talcahuano,158345,23
Biobio,Talcahuano,158345,29
Biobio,Talcahuano,158345,36
Biobio,Talcahuano,158345,45
Biobio,Talcahuano,158345,46
Biobio,Talcahuano,158345,56
Biobio,Talcahuano,158345,35.4
Biobio,Tirua,11019,8207.0
Biobio,Tirua,11019,11019
Biobio,Tirua,11019,-
Biobio,Tirua,11019,-
Biobio,Tirua,11019,-
Biobio,Tirua,11019,4
Biobio,Tirua,11019,4
Biobio,Tirua,11019,4
Biobio,Tirua,11019,4
Biobio,Tirua,11019,36.3
Biobio,Tome,58729,8111.0
Biobio,Tome,58729,58729
Biobio,Tome,58729,4
Biobio,Tome,58729,6
Biobio,Tome,58729,9
Biobio,Tome,58729,25
Biobio,Tome,58729,30
Biobio,Tome,58729,30
Biobio,Tome,58729,37
Biobio,Tome,58729,63.0
Biobio,Tucapel,15205,8312.0
Biobio,Tucapel,15205,15205
Biobio,Tucapel,15205,
Biobio,Tucapel,15205,-
Biobio,Tucapel,15205,-
Biobio,Tucapel,15205,-
Biobio,Tucapel,15205,-
Biobio,Tucapel,15205,-
Biobio,Tucapel,15205,1
Biobio,Tucapel,15205,6.6
Biobio,Yumbel,22132,8313.0
Biobio,Yumbel,22132,22132
Biobio,Yumbel,22132,5
Biobio,Yumbel,22132,5
Biobio,Yumbel,22132,5
Biobio,Yumbel,22132,5
Biobio,Yumbel,22132,5
Biobio,Yumbel,22132,5
Biobio,Yumbel,22132,5
Biobio,Yumbel,22132,22.6
La Araucania,Angol,56058,9201.0
La Araucania,Angol,56058,56058
La Araucania,Angol,56058,7
La Araucania,Angol,56058,13
La Araucania,Angol,56058,12
La Araucania,Angol,56058,15
La Araucania,Angol,56058,23
La Araucania,Angol,56058,24
La Araucania,Angol,56058,28
La Araucania,Angol,56058,49.9
La Araucania,Carahue,25486,9102.0
La Araucania,Carahue,25486,25486
La Araucania,Carahue,25486,-
La Araucania,Carahue,25486,-
La Araucania,Carahue,25486,-
La Araucania,Carahue,25486,-
La Araucania,Carahue,25486,6
La Araucania,Carahue,25486,6
La Araucania,Carahue,25486,18
La Araucania,Carahue,25486,70.6
La Araucania,Cholchol,12341,9121.0
La Araucania,Cholchol,12341,12341
La Araucania,Cholchol,12341,-
La Araucania,Cholchol,12341,-
La Araucania,Cholchol,12341,-
La Araucania,Cholchol,12341,-
La Araucania,Cholchol,12341,-
La Araucania,Cholchol,12341,4
La Araucania,Cholchol,12341,4
La Araucania,Cholchol,12341,32.4
La Araucania,Collipulli,26148,9202.0
La Araucania,Collipulli,26148,26148
La Araucania,Collipulli,26148,-
La Araucania,Collipulli,26148,-
La Araucania,Collipulli,26148,-
La Araucania,Collipulli,26148,-
La Araucania,Collipulli,26148,-
La Araucania,Collipulli,26148,-
La Araucania,Collipulli,26148,1
La Araucania,Collipulli,26148,3.8
La Araucania,Cunco,18055,9103.0
La Araucania,Cunco,18055,18055
La Araucania,Cunco,18055,-
La Araucania,Cunco,18055,-
La Araucania,Cunco,18055,-
La Araucania,Cunco,18055,5
La Araucania,Cunco,18055,5
La Araucania,Cunco,18055,5
La Araucania,Cunco,18055,5
La Araucania,Cunco,18055,27.7
La Araucania,Curacautin,18178,9203.0
La Araucania,Curacautin,18178,18178
La Araucania,Curacautin,18178,-
La Araucania,Curacautin,18178,-
La Araucania,Curacautin,18178,-
La Araucania,Curacautin,18178,-
La Araucania,Curacautin,18178,-
La Araucania,Curacautin,18178,5
La Araucania,Curacautin,18178,5
La Araucania,Curacautin,18178,27.5
La Araucania,Curarrehue,7802,9104.0
La Araucania,Curarrehue,7802,7802
La Araucania,Curarrehue,7802,-
La Araucania,Curarrehue,7802,-
La Araucania,Curarrehue,7802,-
La Araucania,Curarrehue,7802,-
La Araucania,Curarrehue,7802,4
La Araucania,Curarrehue,7802,4
La Araucania,Curarrehue,7802,4
La Araucania,Curarrehue,7802,51.3
La Araucania,Ercilla,8458,9204.0
La Araucania,Ercilla,8458,8458
La Araucania,Ercilla,8458,-
La Araucania,Ercilla,8458,-
La Araucania,Ercilla,8458,-
La Araucania,Ercilla,8458,-
La Araucania,Ercilla,8458,-
La Araucania,Ercilla,8458,-
La Araucania,Ercilla,8458,3
La Araucania,Ercilla,8458,35.5
La Araucania,Freire,25446,9105.0
La Araucania,Freire,25446,25446
La Araucania,Freire,25446,-
La Araucania,Freire,25446,-
La Araucania,Freire,25446,5
La Araucania,Freire,25446,5
La Araucania,Freire,25446,5
La Araucania,Freire,25446,5
La Araucania,Freire,25446,5
La Araucania,Freire,25446,19.6
La Araucania,Galvarino,12633,9106.0
La Araucania,Galvarino,12633,12633
La Araucania,Galvarino,12633,-
La Araucania,Galvarino,12633,-
La Araucania,Galvarino,12633,-
La Araucania,Galvarino,12633,-
La Araucania,Galvarino,12633,-
La Araucania,Galvarino,12633,-
La Araucania,Galvarino,12633,2
La Araucania,Galvarino,12633,15.8
La Araucania,Gorbea,15148,9107.0
La Araucania,Gorbea,15148,15148
La Araucania,Gorbea,15148,4
La Araucania,Gorbea,15148,6
La Araucania,Gorbea,15148,7
La Araucania,Gorbea,15148,10
La Araucania,Gorbea,15148,10
La Araucania,Gorbea,15148,10
La Araucania,Gorbea,15148,10
La Araucania,Gorbea,15148,66.0
La Araucania,Lautaro,40746,9108.0
La Araucania,Lautaro,40746,40746
La Araucania,Lautaro,40746,-
La Araucania,Lautaro,40746,8
La Araucania,Lautaro,40746,10
La Araucania,Lautaro,40746,16
La Araucania,Lautaro,40746,19
La Araucania,Lautaro,40746,19
La Araucania,Lautaro,40746,22
La Araucania,Lautaro,40746,54.0
La Araucania,Loncoche,24739,9109.0
La Araucania,Loncoche,24739,24739
La Araucania,Loncoche,24739,-
La Araucania,Loncoche,24739,-
La Araucania,Loncoche,24739,4
La Araucania,Loncoche,24739,4
La Araucania,Loncoche,24739,6
La Araucania,Loncoche,24739,6
La Araucania,Loncoche,24739,6
La Araucania,Loncoche,24739,24.3
La Araucania,Lonquimay,11049,9205.0
La Araucania,Lonquimay,11049,11049
La Araucania,Lonquimay,11049,-
La Araucania,Lonquimay,11049,-
La Araucania,Lonquimay,11049,-
La Araucania,Lonquimay,11049,-
La Araucania,Lonquimay,11049,-
La Araucania,Lonquimay,11049,-
La Araucania,Lonquimay,11049,-
La Araucania,Lonquimay,11049,0.0
La Araucania,Los Sauces,7517,9206.0
La Araucania,Los Sauces,7517,7517
La Araucania,Los Sauces,7517,-
La Araucania,Los Sauces,7517,-
La Araucania,Los Sauces,7517,-
La Araucania,Los Sauces,7517,-
La Araucania,Los Sauces,7517,-
La Araucania,Los Sauces,7517,-
La Araucania,Los Sauces,7517,-
La Araucania,Los Sauces,7517,0.0
La Araucania,Lumaco,10050,9207.0
La Araucania,Lumaco,10050,10050
La Araucania,Lumaco,10050,-
La Araucania,Lumaco,10050,-
La Araucania,Lumaco,10050,-
La Araucania,Lumaco,10050,-
La Araucania,Lumaco,10050,-
La Araucania,Lumaco,10050,-
La Araucania,Lumaco,10050,-
La Araucania,Lumaco,10050,0.0
La Araucania,Melipeuco,6265,9110.0
La Araucania,Melipeuco,6265,6265
La Araucania,Melipeuco,6265,-
La Araucania,Melipeuco,6265,-
La Araucania,Melipeuco,6265,-
La Araucania,Melipeuco,6265,-
La Araucania,Melipeuco,6265,-
La Araucania,Melipeuco,6265,-
La Araucania,Melipeuco,6265,-
La Araucania,Melipeuco,6265,0.0
La Araucania,Nueva Imperial,33777,9111.0
La Araucania,Nueva Imperial,33777,33777
La Araucania,Nueva Imperial,33777,-
La Araucania,Nueva Imperial,33777,-
La Araucania,Nueva Imperial,33777,11
La Araucania,Nueva Imperial,33777,16
La Araucania,Nueva Imperial,33777,20
La Araucania,Nueva Imperial,33777,22
La Araucania,Nueva Imperial,33777,25
La Araucania,Nueva Imperial,33777,74.0
La Araucania,Padre Las Casas,82110,9112.0
La Araucania,Padre Las Casas,82110,82110
La Araucania,Padre Las Casas,82110,9
La Araucania,Padre Las Casas,82110,14
La Araucania,Padre Las Casas,82110,33
La Araucania,Padre Las Casas,82110,44
La Araucania,Padre Las Casas,82110,49
La Araucania,Padre Las Casas,82110,49
La Araucania,Padre Las Casas,82110,49
La Araucania,Padre Las Casas,82110,59.7
La Araucania,Perquenco,7223,9113.0
La Araucania,Perquenco,7223,7223
La Araucania,Perquenco,7223,-
La Araucania,Perquenco,7223,-
La Araucania,Perquenco,7223,-
La Araucania,Perquenco,7223,-
La Araucania,Perquenco,7223,-
La Araucania,Perquenco,7223,-
La Araucania,Perquenco,7223,3
La Araucania,Perquenco,7223,41.5
La Araucania,Pitrufquen,26096,9114.0
La Araucania,Pitrufquen,26096,26096
La Araucania,Pitrufquen,26096,4
La Araucania,Pitrufquen,26096,6
La Araucania,Pitrufquen,26096,7
La Araucania,Pitrufquen,26096,11
La Araucania,Pitrufquen,26096,12
La Araucania,Pitrufquen,26096,12
La Araucania,Pitrufquen,26096,16
La Araucania,Pitrufquen,26096,61.3
La Araucania,Pucon,29782,9115.0
La Araucania,Pucon,29782,29782
La Araucania,Pucon,29782,-
La Araucania,Pucon,29782,-
La Araucania,Pucon,29782,-
La Araucania,Pucon,29782,4
La Araucania,Pucon,29782,5
La Araucania,Pucon,29782,5
La Araucania,Pucon,29782,5
La Araucania,Pucon,29782,16.8
La Araucania,Puren,12188,9208.0
La Araucania,Puren,12188,12188
La Araucania,Puren,12188,-
La Araucania,Puren,12188,-
La Araucania,Puren,12188,-
La Araucania,Puren,12188,-
La Araucania,Puren,12188,-
La Araucania,Puren,12188,-
La Araucania,Puren,12188,2
La Araucania,Puren,12188,16.4
La Araucania,Renaico,10833,9209.0
La Araucania,Renaico,10833,10833
La Araucania,Renaico,10833,-
La Araucania,Renaico,10833,-
La Araucania,Renaico,10833,-
La Araucania,Renaico,10833,-
La Araucania,Renaico,10833,-
La Araucania,Renaico,10833,-
La Araucania,Renaico,10833,2
La Araucania,Renaico,10833,18.5
La Araucania,Saavedra,12793,9116.0
La Araucania,Saavedra,12793,12793
La Araucania,Saavedra,12793,-
La Araucania,Saavedra,12793,-
La Araucania,Saavedra,12793,-
La Araucania,Saavedra,12793,-
La Araucania,Saavedra,12793,-
La Araucania,Saavedra,12793,-
La Araucania,Saavedra,12793,1
La Araucania,Saavedra,12793,7.8
La Araucania,Temuco,302931,9101.0
La Araucania,Temuco,302931,302931
La Araucania,Temuco,302931,154
La Araucania,Temuco,302931,225
La Araucania,Temuco,302931,293
La Araucania,Temuco,302931,365
La Araucania,Temuco,302931,407
La Araucania,Temuco,302931,443
La Araucania,Temuco,302931,471
La Araucania,Temuco,302931,155.5
La Araucania,Teodoro Schmidt,15786,9117.0
La Araucania,Teodoro Schmidt,15786,15786
La Araucania,Teodoro Schmidt,15786,-
La Araucania,Teodoro Schmidt,15786,4
La Araucania,Teodoro Schmidt,15786,-
La Araucania,Teodoro Schmidt,15786,-
La Araucania,Teodoro Schmidt,15786,-
La Araucania,Teodoro Schmidt,15786,4
La Araucania,Teodoro Schmidt,15786,5
La Araucania,Teodoro Schmidt,15786,31.7
La Araucania,Tolten,10055,9118.0
La Araucania,Tolten,10055,10055
La Araucania,Tolten,10055,-
La Araucania,Tolten,10055,-
La Araucania,Tolten,10055,4
La Araucania,Tolten,10055,5
La Araucania,Tolten,10055,7
La Araucania,Tolten,10055,7
La Araucania,Tolten,10055,7
La Araucania,Tolten,10055,69.6
La Araucania,Traiguen,19314,9210.0
La Araucania,Traiguen,19314,19314
La Araucania,Traiguen,19314,-
La Araucania,Traiguen,19314,-
La Araucania,Traiguen,19314,-
La Araucania,Traiguen,19314,-
La Araucania,Traiguen,19314,-
La Araucania,Traiguen,19314,-
La Araucania,Traiguen,19314,2
La Araucania,Traiguen,19314,10.4
La Araucania,Victoria,35467,9211.0
La Araucania,Victoria,35467,35467
La Araucania,Victoria,35467,5
La Araucania,Victoria,35467,7
La Araucania,Victoria,35467,11
La Araucania,Victoria,35467,12
La Araucania,Victoria,35467,15
La Araucania,Victoria,35467,15
La Araucania,Victoria,35467,15
La Araucania,Victoria,35467,42.3
La Araucania,Vilcun,30766,9119.0
La Araucania,Vilcun,30766,30766
La Araucania,Vilcun,30766,4
La Araucania,Vilcun,30766,5
La Araucania,Vilcun,30766,11
La Araucania,Vilcun,30766,18
La Araucania,Vilcun,30766,20
La Araucania,Vilcun,30766,20
La Araucania,Vilcun,30766,24
La Araucania,Vilcun,30766,78.0
La Araucania,Villarrica,59103,9120.0
La Araucania,Villarrica,59103,59103
La Araucania,Villarrica,59103,
La Araucania,Villarrica,59103,4
La Araucania,Villarrica,59103,6
La Araucania,Villarrica,59103,11
La Araucania,Villarrica,59103,15
La Araucania,Villarrica,59103,15
La Araucania,Villarrica,59103,18
La Araucania,Villarrica,59103,30.5
Los Rios,Corral,5447,14102.0
Los Rios,Corral,5447,5447
Los Rios,Corral,5447,-
Los Rios,Corral,5447,-
Los Rios,Corral,5447,-
Los Rios,Corral,5447,-
Los Rios,Corral,5447,-
Los Rios,Corral,5447,-
Los Rios,Corral,5447,-
Los Rios,Corral,5447,0.0
Los Rios,Futrono,15261,14202.0
Los Rios,Futrono,15261,15261
Los Rios,Futrono,15261,-
Los Rios,Futrono,15261,-
Los Rios,Futrono,15261,-
Los Rios,Futrono,15261,5
Los Rios,Futrono,15261,5
Los Rios,Futrono,15261,5
Los Rios,Futrono,15261,5
Los Rios,Futrono,15261,32.8
Los Rios,La Union,39538,14201.0
Los Rios,La Union,39538,39538
Los Rios,La Union,39538,-
Los Rios,La Union,39538,9
Los Rios,La Union,39538,10
Los Rios,La Union,39538,17
Los Rios,La Union,39538,18
Los Rios,La Union,39538,18
Los Rios,La Union,39538,18
Los Rios,La Union,39538,45.5
Los Rios,Lago Ranco,10292,14203.0
Los Rios,Lago Ranco,10292,10292
Los Rios,Lago Ranco,10292,-
Los Rios,Lago Ranco,10292,-
Los Rios,Lago Ranco,10292,-
Los Rios,Lago Ranco,10292,-
Los Rios,Lago Ranco,10292,-
Los Rios,Lago Ranco,10292,-
Los Rios,Lago Ranco,10292,2
Los Rios,Lago Ranco,10292,19.4
Los Rios,Lanco,17652,14103.0
Los Rios,Lanco,17652,17652
Los Rios,Lanco,17652,-
Los Rios,Lanco,17652,-
Los Rios,Lanco,17652,-
Los Rios,Lanco,17652,-
Los Rios,Lanco,17652,-
Los Rios,Lanco,17652,-
Los Rios,Lanco,17652,2
Los Rios,Lanco,17652,11.3
Los Rios,Los Lagos,20518,14104.0
Los Rios,Los Lagos,20518,20518
Los Rios,Los Lagos,20518,-
Los Rios,Los Lagos,20518,-
Los Rios,Los Lagos,20518,-
Los Rios,Los Lagos,20518,-
Los Rios,Los Lagos,20518,-
Los Rios,Los Lagos,20518,-
Los Rios,Los Lagos,20518,-
Los Rios,Los Lagos,20518,0.0
Los Rios,Mafil,7389,14105.0
Los Rios,Mafil,7389,7389
Los Rios,Mafil,7389,-
Los Rios,Mafil,7389,-
Los Rios,Mafil,7389,-
Los Rios,Mafil,7389,-
Los Rios,Mafil,7389,-
Los Rios,Mafil,7389,-
Los Rios,Mafil,7389,1
Los Rios,Mafil,7389,13.5
Los Rios,Mariquina,23250,14106.0
Los Rios,Mariquina,23250,23250
Los Rios,Mariquina,23250,-
Los Rios,Mariquina,23250,-
Los Rios,Mariquina,23250,-
Los Rios,Mariquina,23250,6
Los Rios,Mariquina,23250,8
Los Rios,Mariquina,23250,8
Los Rios,Mariquina,23250,8
Los Rios,Mariquina,23250,34.4
Los Rios,Paillaco,20798,14107.0
Los Rios,Paillaco,20798,20798
Los Rios,Paillaco,20798,-
Los Rios,Paillaco,20798,-
Los Rios,Paillaco,20798,-
Los Rios,Paillaco,20798,-
Los Rios,Paillaco,20798,-
Los Rios,Paillaco,20798,-
Los Rios,Paillaco,20798,1
Los Rios,Paillaco,20798,4.8
Los Rios,Panguipulli,35991,14108.0
Los Rios,Panguipulli,35991,35991
Los Rios,Panguipulli,35991,-
Los Rios,Panguipulli,35991,-
Los Rios,Panguipulli,35991,-
Los Rios,Panguipulli,35991,-
Los Rios,Panguipulli,35991,-
Los Rios,Panguipulli,35991,-
Los Rios,Panguipulli,35991,2
Los Rios,Panguipulli,35991,5.6
